Unnamed: 0,date,tweet_content,user_name,id,Tweet Category
1125,2023-06-26 17:41:28+00:00,@AdvoBarryRoux Thanks to 2020 yhoo 😂🤣 look at them results of the Curfews 🤣😂,happy_cheezy,1.63E+18,YHOO
1126,2023-06-26 17:41:25+00:00,"@mizar All I can say is ""Yhoo"" 😳😂",LangelihleWelc2,1.63E+18,YHOO
1127,2023-06-26 17:41:24+00:00,Motho o ka re has escaped teenage pregnancy to become a stepmother Yhoo,Tsholo_Felo95,1.63E+18,YHOO
1128,2023-06-26 17:33:02+00:00,@similooooo 2k people? yhoo nah 😭😭😭,teboho_mx,1.63E+18,YHOO
1129,2023-06-26 17:26:00+00:00,Especially 4x4 ! Yhoo 😩,Barblee_lauren,1.63E+18,YHOO
1130,2023-06-26 17:22:20+00:00,@j_lepheane @RealTshemedi 🤣 🤣 🤣 Yhoo,Sihlalo_Wesjita,1.63E+18,YHOO
1131,2023-06-26 17:18:20+00:00,@tshepiso_lowla Yhoo the way I hid my face with the pillow😭😭😭💔,noluthando2001,1.63E+18,YHOO
1132,2023-06-26 17:21:35+00:00,@snowey_ls Porn and I have to be spiritualy clean yhoo thixo onofefe,ulwandle8,1.63E+18,YHOO
1133,2023-06-26 17:12:14+00:00,"@Ntombet19802095 Hey wena.. That scene stressed me so much,i also hope they shoot at a door or something.. Yhoo imagine Pitsi killing Bushang, it will be like father like son 😱",moregirlie,1.63E+18,YHOO
1134,2023-06-26 17:11:13+00:00,@dlaminithobeka_ yhoo,lovejoyn_mlaba,1.63E+18,YHOO
1135,2023-06-26 17:08:01+00:00,@Jude_Mugabi @viquebm @ManOfSteel_UG I see it in the second frame yhoo,Muchakaze,1.63E+18,YHOO
1136,2023-06-26 17:07:25+00:00,Yhoo why do I feel like cuddles okanye ndiyagowa ?,Donna_Cruise,1.63E+18,YHOO
1137,2023-06-26 17:05:09+00:00,"@LuckyEvansChair Yhoo these boys I’m so scared, the worst part is that o wanted Matlatse to handbot over to Babeile 😭",Sinokuhle_G,1.63E+18,YHOO
1138,2023-06-26 17:02:45+00:00,So pitsi has not been saying and doing anything on skeem saam because they were training him to discover a serial killer yhoo from zero to hero this pitsi boy!!!#SkeemSaam,Puleng_Magare,1.63E+18,YHOO
1139,2023-06-26 17:01:29+00:00,@mizar Yhoo wena,Thando_Mayisela,1.63E+18,YHOO
1140,2023-06-26 17:01:26+00:00,Rato is so gorgeous yhoo 🥹🥹,LuthoMatiwane3,1.63E+18,YHOO
1141,2023-06-26 16:56:58+00:00,@mckobola Mina😁I do not even bother myself yhoo😂 open-doors will always be opened for someone to vanish shame😂Can't live like I am in person huh!,happy_cheezy,1.63E+18,YHOO
1142,2023-06-26 16:56:02+00:00,@tshepho_bee Yhoo https://t.co/1ZvPvOrOrM,Hakaishin_Son,1.63E+18,YHOO
