Unnamed: 0,date,tweet_content,user_name,id,Tweet Category
250,2023-06-27 03:05:25+00:00,"@AlaFokov67285 @matt_barrie 🤣🤣🤣🤣 if the global financial system implodes, bitcoin won't be your saving grace.

Water, canned foods, a bunker and a 12 gauge would be much better 🤣🤣🤣",Contrarian_WA,1.63E+18,Bitcoin
251,2023-06-27 03:05:22+00:00,#Bitcoin is psychedelic financing #StudyBitcoin psychonauts,DecrimNat,1.63E+18,Bitcoin
252,2023-06-27 03:05:12+00:00,"#Bitcoin's correlation with the tech-heavy Nasdaq 100 index fell to just 3% in June, its lowest level in nearly three years. Bitcoin has outperformed tech stocks this month, rising nearly 14 percent compared to a 3 percent rise in the Nasdaq 100. https://t.co/hwhTnovnSA",JdkCapital,1.63E+18,Bitcoin
253,2023-06-27 03:05:12+00:00,Okafor was a post machine tho 🔥 https://t.co/xgZ6Jd9Ks6,BitcoinBay_com,1.63E+18,Bitcoin
254,2023-06-27 03:05:11+00:00,"Bitcoin Mining in Alberta: Powering Innovation &amp; Economic Growth event in Calgary July.5-9.  We can generate new provincial revenue, jobs, technology innovation #canadablockchain

Click here for more information - https://t.co/Qxa81OSdtt

Our website - https://t.co/BZtUk9FK2U https://t.co/iDXtYSyAaj",Blockchain_CBC,1.63E+18,Bitcoin
255,2023-06-27 03:05:11+00:00,"#Bitcoin's correlation with the tech-heavy Nasdaq 100 index fell to just 3% in June, its lowest level in nearly three years. Bitcoin has outperformed tech stocks this month, rising nearly 14 percent compared to a 3 percent rise in the Nasdaq 100. https://t.co/c4wz2zu2SH",alphaminingbtc,1.63E+18,Bitcoin
256,2023-06-27 03:05:10+00:00,@Shiba_Bitcoin Please send a dm for promotion 🚀📈,The_Bitcoin_Hub,1.63E+18,Bitcoin
257,2023-06-27 03:05:01+00:00,"Latest #crypto prices:

Bitcoin $30,480.30
Ethereum $1,875.35
Dogecoin $0.065397
Solana $16.37

#bitcoin #cryptocurrency",pandavanacrypto,1.63E+18,Bitcoin
258,2023-06-27 03:05:00+00:00,"#BTCDomain Pioneers Era of On-Chain Websites with Breakthrough Upgrade and Enhanced UX/UI #Bitcoin 

https://t.co/wGz2XJSSz6 https://t.co/dZ0GPfX3XM",ETHNews_com,1.63E+18,Bitcoin
260,2023-06-27 03:04:55+00:00,@MusicPePeCoin Please send a dm for promotion 🚀📈,The_Bitcoin_Hub,1.63E+18,Bitcoin
262,2023-06-27 03:04:48+00:00,Going to have to make my ig private cause these Bitcoin fake accounts not giving me an ease up at all 🥴,_dxbnd,1.63E+18,Bitcoin
